Invoice_ID,Date,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5pct,Total,COGS,Gross_Margin_pct,Gross_Income,Payment,Rating
INV-00968,2026-02-21,A,Bhopal,Normal,Female,Health and beauty,30.26,8.0,12.11,254.21,143.55,38.77,98.56,Credit card,7.6
INV-00969,2026-02-09,C,Jabalpur,Normal,Male,Electronic accessories,42.36,4.0,8.47,177.91,93.31,42.79,76.14,Credit card,8.0
INV-00970,2026-07-18,B,Indore,Member,Female,Home and lifestyle,39.93,1.0,2.0,41.92,22.08,42.57,17.85,Credit card,8.2
INV-00971,2026-06-23,C,Jabalpur,Member,Female,Electronic accessories,65.33,5.0,16.33,342.97,203.5,35.9,123.13,Cash,6.3
INV-00972,2026-05-14,C,Jabalpur,Member,Male,Health and beauty,48.63,4.0,9.73,204.24,120.06,36.45,74.45,Credit card,7.7
INV-00973,2026-06-02,B,Indore,Normal,Male,Health and beauty,54.88,5.0,13.72,288.12,209.97,22.36,64.43,Credit card,6.8
INV-00974,2026-07-16,A,Bhopal,Normal,Female,Fashion accessories,44.29,6.0,13.29,279.04,167.25,35.3,98.5,Cash,7.7
INV-00975,2026-08-17,A,Bhopal,Normal,Female,Electronic accessories,22.43,3.0,3.36,70.66,42.62,34.91,24.67,Ewallet,6.7
INV-00976,2026-03-23,A,Bhopal,Member,Male,Sports and travel,70.24,6.0,21.07,442.53,299.21,27.63,122.25,Ewallet,6.5
INV-00977,2026-01-04,A,Bhopal,Member,Female,Food and beverages,28.28,6.0,8.48,178.13,103.0,37.42,66.66,Cash,6.6
INV-00978,2026-03-11,B,Indore,Normal,Female,Electronic accessories,47.72,5.0,11.93,250.55,135.95,40.98,102.67,Ewallet,5.7
INV-00979,2026-08-17,A,Bhopal,Normal,Female,Home and lifestyle,67.2,4.0,13.44,282.24,143.87,44.26,124.93,Ewallet,6.9
INV-00980,2026-06-22,B,Indore,Member,Male,Health and beauty,36.1,3.0,5.42,113.73,72.03,31.9,36.28,Ewallet,6.5
INV-00981,2026-02-15,B,Indore,Normal,Male,Fashion accessories,53.81,6.0,16.14,339.01,176.09,43.3,146.78,Ewallet,4.4
INV-00982,2026-07-02,C,Jabalpur,Member,Male,Fashion accessories,48.02,4.0,9.6,201.68,126.11,32.71,65.97,Cash,8.0
INV-00983,2026-07-25,A,Bhopal,Normal,Female,Fashion accessories,48.81,5.0,12.2,256.24,177.2,26.09,66.84,Cash,5.5
INV-00984,2026-07-01,B,Indore,Normal,Female,Sports and travel,48.63,3.0,7.3,153.2,91.49,35.52,54.41,Credit card,7.5
INV-00985,2026-08-18,A,Bhopal,Normal,Male,Food and beverages,56.18,7.0,19.66,412.94,268.18,30.29,125.1,Cash,5.7
INV-00986,2026-06-20,B,Indore,Normal,Male,Home and lifestyle,72.92,5.0,18.23,382.81,206.97,41.17,157.61,Cash,6.8
INV-00987,2026-01-29,A,Bhopal,Normal,Male,Home and lifestyle,40.87,4.0,8.17,171.67,87.98,43.99,75.52,Credit card,8.7
INV-00988,2026-03-31,A,Bhopal,Member,Female,Food and beverages,47.26,5.0,11.82,248.12,143.49,37.41,92.81,Cash,10.0
INV-00989,2026-01-28,C,Jabalpur,Member,Male,Home and lifestyle,70.54,3.0,10.58,222.19,114.14,43.87,97.47,Cash,5.1
INV-00990,2026-04-16,B,Indore,Member,Female,Electronic accessories,62.02,3.0,9.3,195.35,134.06,26.61,51.99,Credit card,7.1
INV-00991,2026-03-29,B,Indore,Normal,Male,Electronic accessories,60.2,2.0,6.02,126.43,88.55,25.2,31.86,Cash,8.3
INV-00992,2026-06-27,B,Indore,Member,Female,Electronic accessories,45.4,3.0,6.81,143.01,77.95,40.73,58.25,Credit card,8.0
INV-00993,2026-08-03,C,Jabalpur,Member,Male,Sports and travel,55.77,5.0,13.94,292.78,188.86,30.73,89.97,Ewallet,5.9
INV-00994,2026-04-24,A,Bhopal,Normal,Male,Electronic accessories,32.89,7.0,11.51,241.73,146.12,34.79,84.09,Ewallet,6.2
INV-00995,2026-07-28,A,Bhopal,Normal,Male,Food and beverages,37.49,9.0,16.87,354.24,244.3,26.27,93.08,Cash,8.4
INV-00996,2026-01-24,B,Indore,Member,Female,Electronic accessories,58.06,6.0,17.42,365.76,223.51,34.13,124.83,Credit card,8.6
INV-00997,2026-04-26,B,Indore,Normal,Male,Food and beverages,53.6,4.0,10.72,225.1,129.16,37.86,85.22,Cash,7.6
INV-00998,2026-02-22,B,Indore,Normal,Male,Fashion accessories,55.55,2.0,5.56,116.66,81.25,25.59,29.85,Cash,5.0
INV-00999,2026-03-19,C,Jabalpur,Normal,Female,Sports and travel,57.89,7.0,20.26,425.47,227.18,41.84,178.03,Cash,6.5
INV-01000,2026-05-11,B,Indore,Member,Male,Sports and travel,34.52,5.0,8.63,181.23,115.58,31.46,57.02,Ewallet,5.7
INV-01001,2026-01-14,C,Jabalpur,Normal,Female,Health and beauty,55.3,5.0,13.83,290.34,213.92,21.56,62.59,Credit card,4.0
INV-01002,2026-03-02,C,Jabalpur,Normal,Male,Sports and travel,76.57,3.0,11.48,241.18,176.73,21.96,52.97,Credit card,5.1
INV-01003,2026-04-22,B,Indore,Member,Female,Food and beverages,51.85,10.0,25.93,544.45,297.85,40.53,220.68,Cash,7.9
INV-01004,2026-04-09,A,Bhopal,Normal,Female,Home and lifestyle,24.7,5.0,6.18,129.69,65.77,44.53,57.74,Ewallet,7.3
INV-01005,2026-02-02,C,Jabalpur,Member,Female,Electronic accessories,60.23,4.0,12.05,252.96,139.56,40.07,101.36,Cash,8.8
INV-01006,2026-08-15,A,Bhopal,Normal,Female,Sports and travel,53.11,4.0,10.62,223.08,142.94,31.16,69.52,Ewallet,6.7
INV-01007,2026-04-17,B,Indore,Normal,Female,Sports and travel,57.44,4.0,11.49,241.25,158.55,29.52,71.22,Cash,7.1
INV-01008,2026-07-29,B,Indore,Normal,Male,Sports and travel,45.61,7.0,15.96,335.23,223.7,28.51,95.57,Ewallet,6.7
INV-01009,2026-01-02,B,Indore,Normal,Female,Food and beverages,48.12,5.0,12.03,252.65,185.32,21.89,55.3,Credit card,7.0
INV-01010,2026-08-26,A,Bhopal,Normal,Female,Food and beverages,35.12,6.0,10.54,221.25,110.41,45.34,100.31,Credit card,7.7
INV-01011,2026-06-30,B,Indore,Member,Male,Home and lifestyle,47.92,5.0,11.98,251.58,165.09,29.62,74.51,Credit card,6.0
INV-01012,2026-07-06,A,Bhopal,Normal,Male,Fashion accessories,57.17,1.0,2.86,60.02,33.41,39.58,23.75,Cash,7.2
INV-01013,2026-06-06,B,Indore,Member,Male,Health and beauty,61.1,3.0,9.17,192.48,103.96,41.23,79.35,Cash,8.0
INV-01014,2026-06-21,B,Indore,Normal,Female,Health and beauty,43.59,7.0,15.26,320.36,183.73,37.89,121.37,Credit card,7.4
INV-01015,2026-01-03,B,Indore,Normal,Male,Sports and travel,38.42,5.0,9.61,201.73,129.68,30.95,62.44,Cash,6.3
INV-01016,2026-04-01,A,Bhopal,Normal,Female,Home and lifestyle,54.67,6.0,16.4,344.43,252.1,22.04,75.92,Ewallet,7.6
INV-01017,2026-07-11,C,Jabalpur,Normal,Female,Home and lifestyle,56.87,5.0,14.22,298.57,187.6,32.41,96.76,Cash,8.0
INV-01018,2026-05-27,B,Indore,Normal,Female,Health and beauty,47.36,5.0,11.84,248.61,157.42,31.92,79.36,Ewallet,6.6
INV-01019,2026-05-10,A,Bhopal,Normal,Male,Health and beauty,50.94,5.0,12.73,267.43,171.24,31.21,83.46,Ewallet,8.8
INV-01020,2026-08-08,A,Bhopal,Member,Female,Home and lifestyle,72.48,6.0,21.74,456.61,236.95,43.34,197.92,Cash,7.8
INV-01021,2026-07-09,C,Jabalpur,Normal,Male,Electronic accessories,40.37,4.0,8.07,169.56,116.39,26.6,45.1,Credit card,9.2
INV-01022,2026-06-29,A,Bhopal,Normal,Female,Electronic accessories,49.66,9.0,22.35,469.29,278.1,35.98,168.84,Credit card,7.5
INV-01023,2026-03-29,C,Jabalpur,Member,Female,Health and beauty,26.83,3.0,4.02,84.51,56.03,28.94,24.45,Credit card,6.2
INV-01024,2026-04-16,C,Jabalpur,Member,Male,Sports and travel,56.18,2.0,5.62,117.97,80.87,26.69,31.48,Credit card,5.9
INV-01025,2026-05-28,A,Bhopal,Normal,Female,Fashion accessories,48.3,8.0,19.32,405.69,241.39,35.74,144.99,Cash,7.5
INV-01026,2026-01-30,C,Jabalpur,Member,Male,Health and beauty,51.36,6.0,15.41,323.58,217.47,28.03,90.7,Cash,7.6
INV-01027,2026-07-11,A,Bhopal,Member,Male,Food and beverages,38.55,6.0,11.57,242.87,145.43,35.36,85.88,Cash,7.1
INV-01028,2026-03-09,B,Indore,Normal,Female,Electronic accessories,51.5,4.0,10.3,216.32,115.76,41.73,90.26,Ewallet,6.7
INV-01029,2026-04-08,C,Jabalpur,Normal,Female,Fashion accessories,68.83,2.0,6.88,144.54,81.49,38.85,56.16,Ewallet,7.1
INV-01030,2026-04-01,B,Indore,Normal,Male,Sports and travel,57.09,4.0,11.42,239.77,143.04,35.58,85.31,Ewallet,7.9
INV-01031,2026-03-07,C,Jabalpur,Normal,Male,Fashion accessories,64.46,7.0,22.56,473.79,265.73,39.15,185.49,Credit card,6.4
INV-01032,2026-07-07,C,Jabalpur,Member,Male,Fashion accessories,19.09,4.0,3.82,80.19,43.63,40.84,32.75,Cash,9.0
INV-01033,2026-03-22,C,Jabalpur,Member,Female,Food and beverages,19.06,5.0,4.77,100.08,53.42,41.86,41.89,Credit card,6.6
INV-01034,2026-01-26,A,Bhopal,Member,Male,Food and beverages,36.56,2.0,3.66,76.77,47.49,33.38,25.63,Ewallet,8.3
INV-01035,2026-03-06,C,Jabalpur,Member,Female,Electronic accessories,82.89,6.0,24.87,522.2,322.96,33.39,174.37,Cash,9.2
INV-01036,2026-06-02,A,Bhopal,Member,Female,Fashion accessories,39.91,4.0,7.98,167.6,116.54,25.7,43.08,Credit card,6.6
INV-01037,2026-08-08,A,Bhopal,Member,Male,Food and beverages,44.4,4.0,8.88,186.5,102.66,40.19,74.96,Cash,5.7
INV-01038,2026-05-25,C,Jabalpur,Member,Female,Electronic accessories,50.8,3.0,7.62,160.01,99.8,32.86,52.59,Ewallet,5.6
INV-01039,2026-08-28,B,Indore,Normal,Male,Health and beauty,54.21,7.0,18.97,398.43,223.23,39.21,156.23,Credit card,7.2
INV-01040,2026-06-20,B,Indore,Normal,Female,Home and lifestyle,81.71,5.0,20.43,428.96,282.98,29.27,125.55,Credit card,7.1
INV-01041,2026-01-16,A,Bhopal,Normal,Male,Sports and travel,76.29,8.0,30.52,640.82,379.01,36.09,231.29,Credit card,6.9
INV-01042,2026-07-28,A,Bhopal,Member,Male,Home and lifestyle,63.73,4.0,12.75,267.65,144.22,41.35,110.69,Ewallet,7.9
INV-01043,2026-02-21,C,Jabalpur,Normal,Female,Food and beverages,26.94,5.0,6.74,141.44,73.19,43.49,61.51,Cash,8.1
INV-01044,2026-05-19,A,Bhopal,Member,Female,Sports and travel,86.69,3.0,13.0,273.06,170.16,32.92,89.9,Credit card,8.9
INV-01045,2026-01-27,C,Jabalpur,Member,Female,Health and beauty,31.31,2.0,3.13,65.75,34.21,43.21,28.41,Cash,7.1
INV-01046,2026-04-25,A,Bhopal,Normal,Female,Health and beauty,30.58,5.0,7.64,160.53,92.52,37.6,60.36,Cash,7.6
INV-01047,2026-01-10,A,Bhopal,Normal,Male,Fashion accessories,51.42,2.0,5.14,107.99,67.47,32.76,35.38,Ewallet,5.4
INV-01048,2026-04-11,A,Bhopal,Member,Male,Food and beverages,47.01,3.0,7.05,148.08,82.68,39.41,58.35,Cash,7.8
INV-01049,2026-07-06,B,Indore,Member,Female,Health and beauty,53.49,5.0,13.37,280.83,192.82,26.58,74.63,Cash,5.2
INV-01050,2026-07-19,B,Indore,Member,Male,Sports and travel,50.38,7.0,17.63,370.3,191.43,43.54,161.23,Ewallet,6.6
INV-01051,2026-01-15,A,Bhopal,Member,Male,Fashion accessories,62.0,2.0,6.2,130.21,87.59,27.97,36.42,Cash,7.4
INV-01052,2026-01-21,C,Jabalpur,Normal,Female,Sports and travel,34.55,3.0,5.18,108.82,66.74,33.91,36.9,Ewallet,5.6
INV-01053,2026-04-09,A,Bhopal,Member,Male,Fashion accessories,41.05,7.0,14.37,301.7,158.59,42.67,128.74,Credit card,8.1
INV-01054,2026-06-11,C,Jabalpur,Normal,Male,Fashion accessories,45.99,7.0,16.09,337.99,196.03,37.24,125.86,Ewallet,5.6
INV-01055,2026-07-08,B,Indore,Member,Female,Electronic accessories,49.85,5.0,12.46,261.72,156.23,35.54,93.03,Ewallet,7.9
INV-01056,2026-06-01,C,Jabalpur,Normal,Male,Electronic accessories,56.32,4.0,11.26,236.56,171.05,22.93,54.24,Ewallet,9.2
INV-01057,2026-03-20,B,Indore,Normal,Female,Sports and travel,64.35,4.0,12.87,270.29,182.88,27.58,74.54,Ewallet,6.4
INV-01058,2026-07-21,A,Bhopal,Member,Male,Fashion accessories,54.73,3.0,8.21,172.4,105.46,34.07,58.74,Ewallet,7.7
INV-01059,2026-06-20,C,Jabalpur,Normal,Female,Food and beverages,24.08,2.0,2.41,50.56,32.23,31.49,15.92,Credit card,7.0
INV-01060,2026-01-19,A,Bhopal,Member,Male,Health and beauty,49.56,4.0,9.91,208.16,138.93,28.5,59.32,Cash,9.8
INV-01061,2026-08-24,B,Indore,Member,Female,Food and beverages,60.84,6.0,18.25,383.31,277.6,22.82,87.47,Credit card,4.9
INV-01062,2026-02-14,A,Bhopal,Member,Male,Fashion accessories,36.23,4.0,7.25,152.18,87.41,37.8,57.52,Credit card,5.4
INV-01063,2026-06-06,A,Bhopal,Member,Female,Electronic accessories,63.23,4.0,12.65,265.58,149.44,38.97,103.49,Ewallet,8.2
INV-01064,2026-06-07,B,Indore,Member,Female,Electronic accessories,51.09,4.0,10.22,214.57,156.39,22.35,47.97,Cash,7.1
INV-01065,2026-07-08,C,Jabalpur,Normal,Male,Fashion accessories,62.01,10.0,31.0,651.07,335.94,43.64,284.12,Ewallet,6.8
INV-01066,2026-05-20,B,Indore,Normal,Female,Electronic accessories,86.41,5.0,21.6,453.68,293.79,30.48,138.28,Credit card,4.0
INV-01067,2026-03-27,B,Indore,Member,Male,Health and beauty,43.35,4.0,8.67,182.07,134.36,21.45,39.05,Ewallet,7.5
INV-01068,2026-06-28,B,Indore,Member,Male,Home and lifestyle,38.9,5.0,9.73,204.24,146.34,23.59,48.18,Ewallet,6.5
INV-01069,2026-02-04,B,Indore,Normal,Female,Health and beauty,26.0,9.0,11.7,245.7,156.78,31.43,77.22,Ewallet,6.0
INV-01070,2026-01-02,B,Indore,Member,Female,Health and beauty,59.17,1.0,2.96,62.13,39.46,31.73,19.71,Credit card,6.5
INV-01071,2026-03-14,B,Indore,Normal,Female,Sports and travel,45.2,7.0,15.82,332.21,165.48,45.43,150.91,Ewallet,5.8
INV-01072,2026-05-14,B,Indore,Normal,Female,Sports and travel,90.34,4.0,18.07,379.44,198.86,42.83,162.52,Credit card,7.9
INV-01073,2026-01-10,B,Indore,Member,Male,Food and beverages,17.25,4.0,3.45,72.47,48.82,27.87,20.2,Cash,7.9
INV-01074,2026-07-31,A,Bhopal,Normal,Male,Home and lifestyle,38.79,5.0,9.7,203.65,135.98,28.47,57.97,Ewallet,8.5
INV-01075,2026-01-31,A,Bhopal,Member,Male,Food and beverages,46.82,5.0,11.71,245.82,150.75,33.91,83.37,Credit card,6.9
INV-01076,2026-05-10,C,Jabalpur,Normal,Female,Electronic accessories,56.93,3.0,8.54,179.34,130.2,22.64,40.6,Ewallet,4.9
INV-01077,2026-07-23,A,Bhopal,Normal,Male,Electronic accessories,55.74,6.0,16.72,351.18,217.23,33.38,117.22,Ewallet,8.1
INV-01078,2026-01-12,B,Indore,Normal,Male,Health and beauty,24.73,3.0,3.71,77.9,43.47,39.44,30.72,Ewallet,7.8
INV-01079,2026-06-07,A,Bhopal,Member,Female,Sports and travel,45.39,6.0,13.62,285.94,149.72,42.88,122.61,Credit card,8.1
INV-01080,2026-02-15,C,Jabalpur,Member,Male,Electronic accessories,73.4,5.0,18.35,385.33,271.57,24.76,95.42,Cash,6.0
INV-01081,2026-03-02,A,Bhopal,Normal,Male,Fashion accessories,40.23,4.0,8.05,168.98,102.77,34.42,58.16,Cash,7.9
INV-01082,2026-08-18,C,Jabalpur,Member,Female,Home and lifestyle,56.83,6.0,17.05,358.0,205.22,37.91,135.73,Ewallet,6.7
INV-01083,2026-07-08,A,Bhopal,Member,Male,Sports and travel,71.29,4.0,14.26,299.43,216.69,22.87,68.48,Credit card,7.2
INV-01084,2026-05-30,A,Bhopal,Member,Male,Sports and travel,68.75,5.0,17.19,360.96,181.49,44.96,162.28,Ewallet,7.7
INV-01085,2026-04-27,C,Jabalpur,Normal,Male,Electronic accessories,48.43,7.0,16.95,355.95,206.07,37.35,132.93,Ewallet,8.9
INV-01086,2026-06-11,C,Jabalpur,Normal,Female,Home and lifestyle,29.51,4.0,5.9,123.96,91.47,21.45,26.59,Ewallet,6.7
INV-01087,2026-05-26,A,Bhopal,Normal,Female,Health and beauty,55.67,3.0,8.35,175.37,117.34,28.33,49.68,Ewallet,5.6
INV-01088,2026-04-18,B,Indore,Normal,Female,Electronic accessories,70.19,4.0,14.04,294.81,188.08,31.44,92.69,Credit card,7.1
INV-01089,2026-07-22,B,Indore,Member,Female,Fashion accessories,43.06,4.0,8.61,180.86,125.9,25.63,46.35,Ewallet,8.3
INV-01090,2026-05-06,C,Jabalpur,Normal,Male,Electronic accessories,65.22,7.0,22.83,479.34,354.42,21.3,102.1,Ewallet,6.0
INV-01091,2026-07-08,C,Jabalpur,Member,Male,Electronic accessories,53.85,9.0,24.23,508.92,346.06,27.24,138.62,Cash,8.2
INV-01092,2026-08-26,A,Bhopal,Member,Female,Food and beverages,14.59,7.0,5.11,107.23,58.37,40.8,43.75,Cash,7.3
INV-01093,2026-05-01,A,Bhopal,Member,Male,Fashion accessories,52.2,5.0,13.05,274.03,172.64,32.24,88.35,Cash,7.7
INV-01094,2026-07-24,B,Indore,Member,Male,Fashion accessories,49.14,3.0,7.37,154.8,81.5,42.59,65.93,Cash,10.0
INV-01095,2026-07-12,A,Bhopal,Normal,Female,Health and beauty,50.25,10.0,25.12,527.62,296.7,39.0,205.79,Ewallet,7.9
INV-01096,2026-06-15,A,Bhopal,Member,Male,Health and beauty,34.04,3.0,5.11,107.24,60.38,38.93,41.75,Cash,6.0
INV-01097,2026-04-28,A,Bhopal,Member,Male,Food and beverages,30.31,3.0,4.55,95.48,57.43,35.08,33.5,Cash,6.3
INV-01098,2026-06-30,A,Bhopal,Member,Male,Sports and travel,49.91,5.0,12.48,262.04,191.67,22.09,57.89,Cash,6.8
INV-01099,2026-01-01,C,Jabalpur,Member,Male,Fashion accessories,58.11,7.0,20.34,427.14,274.92,30.87,131.88,Credit card,7.6
INV-01100,2026-01-09,A,Bhopal,Normal,Male,Home and lifestyle,68.56,5.0,17.14,359.95,259.28,23.21,83.54,Credit card,7.1
INV-01101,2026-05-28,B,Indore,Member,Male,Electronic accessories,50.45,5.0,12.61,264.87,137.28,43.41,114.98,Credit card,7.0
INV-01102,2026-08-31,A,Bhopal,Normal,Female,Fashion accessories,64.22,8.0,25.69,539.46,283.53,42.68,230.23,Ewallet,9.9
INV-01103,2026-06-08,B,Indore,Normal,Male,Health and beauty,46.84,3.0,7.03,147.56,76.75,43.22,63.78,Ewallet,8.0
INV-01104,2026-01-18,B,Indore,Member,Female,Food and beverages,66.54,8.0,26.61,558.91,304.39,40.78,227.91,Credit card,7.1
INV-01105,2026-01-30,A,Bhopal,Normal,Female,Fashion accessories,49.82,5.0,12.45,261.55,145.21,39.72,103.88,Credit card,7.0
INV-01106,2026-03-24,C,Jabalpur,Normal,Male,Home and lifestyle,64.94,5.0,16.23,340.92,237.28,25.64,87.41,Ewallet,6.4
INV-01107,2026-03-30,A,Bhopal,Normal,Female,Sports and travel,62.41,3.0,9.36,196.6,112.45,38.04,74.8,Cash,7.0
INV-01108,2026-07-31,B,Indore,Normal,Male,Food and beverages,68.21,5.0,17.05,358.1,179.45,45.13,161.6,Cash,7.4
INV-01109,2026-08-31,C,Jabalpur,Member,Female,Fashion accessories,49.89,8.0,19.95,419.05,230.51,40.23,168.58,Credit card,6.2
INV-01110,2026-01-21,B,Indore,Member,Male,Sports and travel,104.2,8.0,41.68,875.3,490.95,39.15,342.68,Credit card,7.9
INV-01111,2026-02-12,A,Bhopal,Member,Female,Home and lifestyle,74.95,4.0,14.99,314.79,212.94,27.59,86.86,Cash,7.1
INV-01112,2026-05-14,C,Jabalpur,Member,Male,Fashion accessories,45.68,5.0,11.42,239.83,124.71,43.24,103.7,Cash,5.9
INV-01113,2026-08-27,B,Indore,Normal,Male,Electronic accessories,47.96,7.0,16.79,352.5,256.82,22.38,78.89,Cash,8.5
INV-01114,2026-01-06,C,Jabalpur,Member,Female,Home and lifestyle,47.36,7.0,16.58,348.13,190.62,40.48,140.93,Ewallet,7.9
INV-01115,2026-08-02,C,Jabalpur,Normal,Male,Food and beverages,41.92,7.0,14.67,308.14,228.78,20.99,64.68,Cash,7.2
INV-01116,2026-07-21,B,Indore,Normal,Male,Home and lifestyle,66.01,6.0,19.8,415.89,214.02,43.78,182.06,Cash,7.6
INV-01117,2026-08-18,B,Indore,Member,Male,Home and lifestyle,65.44,6.0,19.63,412.29,223.99,40.91,168.67,Ewallet,7.6
INV-01118,2026-03-15,B,Indore,Member,Male,Health and beauty,48.62,7.0,17.02,357.33,254.27,24.08,86.05,Ewallet,5.0
INV-01119,2026-06-08,C,Jabalpur,Normal,Female,Electronic accessories,53.46,5.0,13.37,280.67,159.9,38.27,107.41,Credit card,6.9
INV-01120,2026-06-27,C,Jabalpur,Member,Female,Fashion accessories,25.75,9.0,11.59,243.34,164.31,27.71,67.44,Ewallet,8.5
INV-01121,2026-03-23,A,Bhopal,Member,Male,Food and beverages,38.72,2.0,3.87,81.31,54.1,28.7,23.34,Ewallet,6.8
INV-01122,2026-05-24,A,Bhopal,Member,Male,Fashion accessories,59.19,4.0,11.84,248.6,156.04,32.47,80.72,Credit card,5.1
INV-01123,2026-04-25,A,Bhopal,Member,Male,Food and beverages,39.56,4.0,7.91,166.14,101.52,34.13,56.7,Ewallet,5.5
INV-01124,2026-08-27,A,Bhopal,Member,Male,Sports and travel,65.23,7.0,22.83,479.43,350.1,22.21,106.5,Credit card,6.3
INV-01125,2026-07-09,A,Bhopal,Normal,Male,Food and beverages,28.79,7.0,10.07,211.57,120.36,38.35,81.13,Cash,8.2
INV-01126,2026-08-30,A,Bhopal,Member,Male,Food and beverages,53.66,2.0,5.37,112.7,75.77,28.0,31.56,Ewallet,6.0
INV-01127,2026-05-03,A,Bhopal,Member,Female,Health and beauty,39.37,4.0,7.87,165.33,95.11,37.71,62.35,Ewallet,5.5
INV-01128,2026-08-04,B,Indore,Normal,Male,Electronic accessories,47.45,3.0,7.12,149.46,105.83,24.43,36.52,Ewallet,4.9
INV-01129,2026-06-14,A,Bhopal,Member,Male,Electronic accessories,45.35,5.0,11.34,238.09,161.28,27.5,65.47,Ewallet,5.5
INV-01130,2026-08-06,A,Bhopal,Member,Male,Sports and travel,82.12,9.0,36.95,776.01,560.74,22.98,178.31,Ewallet,7.0
INV-01131,2026-06-04,A,Bhopal,Member,Male,Food and beverages,33.96,2.0,3.4,71.31,40.46,38.5,27.46,Cash,7.8
INV-01132,2026-04-20,C,Jabalpur,Normal,Male,Home and lifestyle,75.2,3.0,11.28,236.89,128.25,41.1,97.36,Ewallet,7.6
INV-01133,2026-03-20,B,Indore,Member,Female,Sports and travel,59.3,3.0,8.89,186.79,100.79,41.28,77.1,Credit card,6.2
INV-01134,2026-04-17,B,Indore,Normal,Female,Sports and travel,55.77,6.0,16.73,351.38,222.47,31.93,112.18,Credit card,9.5
INV-01135,2026-04-19,C,Jabalpur,Normal,Female,Fashion accessories,49.41,4.0,9.88,207.53,111.01,41.74,86.63,Credit card,7.8
INV-01136,2026-02-06,B,Indore,Normal,Male,Electronic accessories,79.43,4.0,15.89,333.6,203.99,34.09,113.72,Credit card,9.9
INV-01137,2026-03-27,B,Indore,Normal,Female,Health and beauty,51.34,6.0,15.4,323.43,197.07,34.31,110.96,Ewallet,9.2
INV-01138,2026-03-11,B,Indore,Member,Male,Sports and travel,77.22,5.0,19.31,405.42,260.33,31.03,125.79,Credit card,6.6
INV-01139,2026-02-05,C,Jabalpur,Member,Male,Electronic accessories,47.59,4.0,9.52,199.89,106.2,42.11,84.17,Ewallet,5.9
INV-01140,2026-07-30,B,Indore,Normal,Male,Home and lifestyle,57.54,8.0,23.02,483.32,299.77,33.22,160.54,Cash,6.5
INV-01141,2026-01-07,B,Indore,Member,Male,Health and beauty,58.36,5.0,14.59,306.39,177.55,37.29,114.25,Ewallet,9.0
INV-01142,2026-06-12,B,Indore,Member,Male,Sports and travel,74.97,4.0,14.99,314.89,160.74,44.19,139.15,Cash,7.4
INV-01143,2026-06-26,B,Indore,Member,Female,Fashion accessories,50.04,4.0,10.01,210.15,115.58,40.24,84.56,Ewallet,6.5
INV-01144,2026-01-18,A,Bhopal,Normal,Male,Food and beverages,44.08,3.0,6.61,138.86,96.42,25.8,35.83,Cash,5.1
INV-01145,2026-06-10,C,Jabalpur,Normal,Female,Fashion accessories,46.98,5.0,11.75,246.66,146.39,35.89,88.52,Ewallet,5.7
INV-01146,2026-01-05,C,Jabalpur,Member,Female,Home and lifestyle,47.71,4.0,9.54,200.39,100.19,45.24,90.66,Ewallet,5.5
INV-01147,2026-06-27,B,Indore,Normal,Female,Electronic accessories,46.45,4.0,9.29,195.08,120.45,33.49,65.34,Ewallet,7.7
INV-01148,2026-06-12,B,Indore,Member,Male,Home and lifestyle,67.28,4.0,13.46,282.56,208.69,21.38,60.41,Ewallet,6.2
INV-01149,2026-01-20,B,Indore,Member,Female,Food and beverages,44.9,5.0,11.22,235.72,139.48,36.07,85.01,Credit card,8.0
INV-01150,2026-02-12,B,Indore,Normal,Male,Food and beverages,29.57,4.0,5.91,124.17,73.35,36.17,44.91,Credit card,8.7
INV-01151,2026-03-19,B,Indore,Normal,Female,Home and lifestyle,64.8,4.0,12.96,272.14,197.87,22.53,61.31,Cash,6.1
INV-01152,2026-02-06,B,Indore,Member,Male,Health and beauty,47.38,2.0,4.74,99.51,61.62,33.31,33.14,Ewallet,6.7
INV-01153,2026-03-29,B,Indore,Member,Female,Electronic accessories,43.69,6.0,13.11,275.27,155.91,38.6,106.25,Ewallet,6.6
INV-01154,2026-02-18,A,Bhopal,Member,Male,Food and beverages,32.08,5.0,8.02,168.42,110.17,29.83,50.23,Cash,6.3
INV-01155,2026-07-29,A,Bhopal,Member,Male,Electronic accessories,58.45,3.0,8.77,184.13,105.11,38.15,70.25,Ewallet,8.6
INV-01156,2026-02-05,B,Indore,Normal,Female,Sports and travel,72.97,5.0,18.24,383.08,227.48,35.86,137.35,Credit card,6.0
INV-01157,2026-07-28,A,Bhopal,Member,Female,Health and beauty,56.45,3.0,8.47,177.82,110.45,33.13,58.91,Credit card,7.2
INV-01158,2026-02-28,A,Bhopal,Member,Female,Home and lifestyle,61.06,4.0,12.21,256.46,180.07,25.02,64.18,Ewallet,8.6
INV-01159,2026-06-26,A,Bhopal,Member,Female,Health and beauty,47.11,5.0,11.78,247.34,168.03,27.3,67.53,Credit card,7.7
INV-01160,2026-01-11,C,Jabalpur,Member,Female,Electronic accessories,74.21,6.0,22.26,467.53,231.85,45.65,213.43,Credit card,7.3
INV-01161,2026-01-16,B,Indore,Member,Male,Sports and travel,34.29,5.0,8.57,180.02,110.58,33.81,60.87,Ewallet,6.3
